created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-07-23T20:40:00-04:00,98,25,9.66039741,0.358263467,0.075547668,,,,
2024-07-23T20:41:01-04:00,99,0,0,0,0,,,,
2024-07-23T20:42:01-04:00,100,42,16.22946765,0.374102389,0.064963822,,,,
2024-07-23T20:43:02-04:00,101,41,15.84305175,0.420376083,0.232458605,,,,
2024-07-23T20:44:03-04:00,102,13,5.023406653,0.286476154,0.074294735,,,,
2024-07-23T20:45:03-04:00,103,32,12.36530868,0.584240144,4.681749512,,,,
2024-07-23T20:46:04-04:00,104,38,14.68380406,0.528386583,3.730707103,,,,
2024-07-23T20:47:04-04:00,105,38,14.68380406,0.411585421,0.33644824,,,,
2024-07-23T20:48:05-04:00,106,40,15.45663586,0.298806899,0.034552982,,,,
2024-07-23T20:49:06-04:00,107,7,2.704911275,0.313609059,0.215939646,,,,
2024-07-23T20:50:07-04:00,108,0,0,0,0,,,,
2024-07-23T20:51:08-04:00,109,0,0,0,0,,,,
2024-07-23T20:52:09-04:00,110,1,0.386415896,0.00168585,-0.003393627,,,,
2024-07-23T20:53:09-04:00,111,13,5.023406653,0.176797652,0.025007617,,,,
2024-07-23T20:54:10-04:00,112,22,8.501149721,0.277144606,0.060843087,,,,
2024-07-23T20:55:11-04:00,113,47,18.16154713,0.340577565,0.025425985,,,,
2024-07-23T20:56:12-04:00,114,45,17.38871534,0.32100895,0.0167083,,,,
2024-07-23T20:57:12-04:00,115,38,14.68380406,0.289760523,0.018588312,,,,
2024-07-23T20:58:13-04:00,116,1,0.386415896,0.058328865,-0.026912353,,,,
2024-07-23T20:59:13-04:00,117,9,3.477743068,0.2820433,0.056442718,,,,
2024-07-23T21:00:15-04:00,118,30,11.59247689,0.311096945,0.031923005,,,,
2024-07-23T21:01:15-04:00,119,26,10.04681331,0.269455591,0.028245744,,,,
2024-07-23T21:02:16-04:00,120,29,11.206061,0.241762612,0.01212144,,,,
2024-07-23T21:03:17-04:00,121,45,17.38871534,0.314441314,0.022333304,,,,
2024-07-23T21:04:17-04:00,122,21,8.114733824,0.340286884,0.02803883,,,,
2024-07-23T21:05:18-04:00,123,0,0,0,0,,,,
2024-07-23T21:06:19-04:00,124,0,0,0,0,,,,
2024-07-23T21:07:19-04:00,125,12,4.636990757,0.264616226,0.055140138,,,,
2024-07-23T21:08:20-04:00,126,29,11.206061,0.266262123,0.023554126,,,,
2024-07-23T21:09:20-04:00,127,50,19.32079482,0.336038394,0.013260799,,,,
2024-07-23T21:10:21-04:00,128,36,13.91097227,0.319031817,0.027357426,,,,
2024-07-23T21:11:21-04:00,129,49,18.93437892,0.35511793,0.05423797,,,,
2024-07-23T21:12:22-04:00,130,38,14.68380406,0.291394592,0.022077193,,,,
2024-07-23T21:13:22-04:00,131,7,2.704911275,0.241399263,0.008952204,,,,
2024-07-23T21:14:23-04:00,132,0,0,0,0,,,,
2024-07-23T21:15:24-04:00,133,0,0,0,0,,,,
2024-07-23T21:16:24-04:00,134,22,8.501149721,0.312628557,0.024228395,,,,
2024-07-23T21:17:25-04:00,135,46,17.77513123,0.323799385,0.004794425,,,,
2024-07-23T21:18:25-04:00,136,39,15.07021996,0.270429775,0.01341937,,,,
2024-07-23T21:19:26-04:00,137,18,6.955486135,0.263506172,0.001155791,,,,
2024-07-23T21:20:26-04:00,138,16,6.182654342,0.241988313,0.274611902,,,,
2024-07-23T21:21:27-04:00,139,39,15.07021996,0.270957473,0.015420236,,,,
2024-07-23T21:22:27-04:00,140,1,0.386415896,0.352643252,0.079275463,,,,
2024-07-23T21:23:27-04:00,141,0,0,0,0,,,,
2024-07-23T21:24:28-04:00,142,0,0,0,0,,,,
2024-07-23T21:25:29-04:00,143,30,11.59247689,0.277070037,0.027135749,,,,
2024-07-23T21:26:29-04:00,144,46,17.77513123,0.347599878,0.128826381,,,,
2024-07-23T21:27:30-04:00,145,34,13.13814048,0.280731516,0.025419553,,,,
2024-07-23T21:28:31-04:00,146,39,15.07021996,0.272729727,0.022339074,,,,
2024-07-23T21:29:31-04:00,147,1,0.386415896,0.142788532,-0.053777212,,,,
2024-07-23T21:30:31-04:00,148,40,15.45663586,0.301294735,0.018457451,,,,
2024-07-23T21:31:32-04:00,149,42,16.22946765,0.294840323,0.015257065,,,,
2024-07-23T21:32:33-04:00,150,41,15.84305175,0.292817921,0.019098268,,,,
2024-07-23T21:33:33-04:00,151,25,9.66039741,0.229603609,0.02005243,,,,
2024-07-23T21:34:34-04:00,152,13,5.023406653,0.177713745,0.028144083,,,,
2024-07-23T21:35:34-04:00,153,33,12.75172458,0.249678949,0.017734685,,,,
2024-07-23T21:36:35-04:00,154,34,13.13814048,0.258861459,0.020371818,,,,
2024-07-23T21:37:35-04:00,155,27,10.4332292,0.27666127,0.014205832,,,,
2024-07-23T21:38:36-04:00,156,36,13.91097227,0.327313037,0.14587634,,,,
2024-07-23T21:39:36-04:00,157,31,11.97889279,0.290905944,0.041399645,,,,
2024-07-23T21:40:37-04:00,158,10,3.864158964,0.185093045,0.036041421,,,,
2024-07-23T21:41:37-04:00,159,0,0,0,0,,,,
2024-07-23T21:42:39-04:00,160,0,0,0,0,,,,
2024-07-23T21:43:40-04:00,161,0,0,0,0,,,,
2024-07-23T21:44:40-04:00,162,15,5.796238446,0.216785383,0.027274517,,,,
2024-07-23T21:45:41-04:00,163,44,17.00229944,0.373664475,0.280018841,,,,
2024-07-23T21:46:42-04:00,164,35,13.52455637,0.316720073,0.090957886,,,,
2024-07-23T21:47:42-04:00,165,41,15.84305175,0.464797776,3.536721642,,,,
2024-07-23T21:48:43-04:00,166,21,8.114733824,0.306742648,0.018596912,,,,
2024-07-23T21:49:44-04:00,167,0,0,0,0,,,,
2024-07-23T21:50:44-04:00,168,0,0,0,0,,,,
2024-07-23T21:51:45-04:00,169,0,0,0,0,,,,
2024-07-23T21:52:45-04:00,170,0,0,0,0,,,,
2024-07-23T21:53:46-04:00,171,0,0,0,0,,,,
2024-07-23T21:54:46-04:00,172,0,0,0,0,,,,
2024-07-23T21:55:47-04:00,173,0,0,0,0,,,,
2024-07-23T21:56:47-04:00,174,28,10.8196451,0.2333128,0.02836791,,,,
2024-07-23T21:57:48-04:00,175,36,13.91097227,0.485065696,4.088037056,,,,
2024-07-23T21:58:48-04:00,176,38,14.68380406,0.277561953,0.023094716,,,,
2024-07-23T21:59:49-04:00,177,28,10.8196451,0.237746665,0.016905078,,,,
2024-07-23T22:00:49-04:00,178,34,13.13814048,0.299851817,0.087172215,,,,
2024-07-23T22:01:50-04:00,179,17,6.569070239,0.193331236,0.035806618,,,,
2024-07-23T22:02:50-04:00,180,19,7.341902031,0.169944128,0.011132168,,,,
2024-07-23T22:03:51-04:00,181,33,12.75172458,0.270874116,0.030796121,,,,
2024-07-23T22:04:51-04:00,182,7,2.704911275,0.071906928,0.002416399,,,,
2024-07-23T22:05:52-04:00,183,45,17.38871534,0.653678672,6.250324379,,,,
2024-07-23T22:06:52-04:00,184,52,20.09362661,0.507736995,2.747524974,,,,
2024-07-23T22:07:53-04:00,185,47,18.16154713,0.354290902,0.017471192,,,,
2024-07-23T22:08:53-04:00,186,45,17.38871534,0.331529783,0.023561759,,,,
2024-07-23T22:09:54-04:00,187,37,14.29738817,0.413408947,0.453960247,,,,
2024-07-23T22:10:55-04:00,188,19,7.341902031,0.316174394,0.395787867,,,,
2024-07-23T22:11:56-04:00,189,5,1.932079482,0.227942008,0.052686486,,,,
2024-07-23T22:12:57-04:00,190,0,0,0,0,,,,
2024-07-23T22:13:57-04:00,191,0,0,0,0,,,,
2024-07-23T22:14:58-04:00,192,0,0,0,0,,,,
2024-07-23T22:15:59-04:00,193,0,0,0,0,,,,
2024-07-23T22:16:59-04:00,194,0,0,0,0,,,,
2024-07-23T22:18:00-04:00,195,0,0,0,0,,,,
2024-07-23T22:19:00-04:00,196,0,0,0,0,,,,
2024-07-23T22:20:01-04:00,197,0,0,0,0,,,,
2024-07-23T22:21:01-04:00,198,0,0,0,0,,,,
2024-07-23T22:22:02-04:00,199,0,0,0,0,,,,
2024-07-23T22:23:03-04:00,200,0,0,0,0,,,,
2024-07-23T22:24:04-04:00,201,0,0,0,0,,,,
2024-07-23T22:25:05-04:00,202,0,0,0,0,,,,
2024-07-23T22:26:05-04:00,203,0,0,0,0,,,,
2024-07-23T22:27:06-04:00,204,0,0,0,0,,,,
2024-07-23T22:28:08-04:00,205,0,0,0,0,,,,
2024-07-23T22:29:08-04:00,206,0,0,0,0,,,,
2024-07-23T22:30:09-04:00,207,0,0,0,0,,,,
2024-07-23T22:31:10-04:00,208,0,0,0,0,,,,
2024-07-23T22:32:10-04:00,209,0,0,0,0,,,,
2024-07-23T22:33:11-04:00,210,0,0,0,0,,,,
2024-07-23T22:34:11-04:00,211,0,0,0,0,,,,
2024-07-23T22:35:12-04:00,212,1,0.386415896,0.000267086,-0.000236833,,,,
2024-07-23T22:36:12-04:00,213,28,10.8196451,0.239465245,0.131818985,,,,
2024-07-23T22:37:13-04:00,214,29,11.206061,0.297193,0.081457591,,,,
2024-07-23T22:38:13-04:00,215,27,10.4332292,0.292531509,0.303971608,,,,
2024-07-23T22:39:14-04:00,216,26,10.04681331,0.311922509,0.210750734,,,,
2024-07-23T22:40:14-04:00,217,17,6.569070239,0.361584841,0.309687882,,,,
2024-07-23T22:41:15-04:00,218,0,0,0,0,,,,
2024-07-23T22:42:15-04:00,219,0,0,0,0,,,,
2024-07-23T22:43:16-04:00,220,0,0,0,0,,,,
2024-07-23T22:44:16-04:00,221,0,0,0,0,,,,
2024-07-23T22:45:17-04:00,222,0,0,0,0,,,,
2024-07-23T22:46:17-04:00,223,0,0,0,0,,,,
2024-07-23T22:47:18-04:00,224,0,0,0,0,,,,
2024-07-23T22:48:18-04:00,225,0,0,0,0,,,,
2024-07-23T22:49:20-04:00,226,0,0,0,0,,,,
2024-07-23T22:50:20-04:00,227,0,0,0,0,,,,
2024-07-23T22:51:21-04:00,228,0,0,0,0,,,,
2024-07-23T22:52:22-04:00,229,1,0.386415896,0.000534341,-0.000243862,,,,
2024-07-23T22:53:22-04:00,230,5,1.932079482,0.071150499,0.017303704,,,,
2024-07-23T22:54:22-04:00,231,13,5.023406653,0.144834668,0.008278211,,,,
2024-07-23T22:55:23-04:00,232,34,13.13814048,0.306108468,0.010206101,,,,
2024-07-23T22:56:24-04:00,233,53,20.48004251,0.375397723,0.00749198,,,,
2024-07-23T22:57:24-04:00,234,47,18.16154713,0.343882137,0.020095487,,,,
2024-07-23T22:58:25-04:00,235,32,12.36530868,0.306096505,0.027944292,,,,
2024-07-23T22:59:25-04:00,236,37,14.29738817,0.485718151,3.345910345,,,,
2024-07-23T23:00:25-04:00,237,17,6.569070239,0.221468911,0.016798562,,,,
2024-07-23T23:01:26-04:00,238,0,0,0,0,,,,
2024-07-23T23:02:27-04:00,239,10,3.864158964,0.162345115,0.021282001,,,,
2024-07-23T23:03:27-04:00,240,5,1.932079482,0.166936999,0.012202432,,,,
2024-07-23T23:04:27-04:00,241,0,0,0,0,,,,
2024-07-23T23:05:28-04:00,242,0,0,0,0,,,,
2024-07-23T23:06:29-04:00,243,0,0,0,0,,,,
2024-07-23T23:07:29-04:00,244,0,0,0,0,,,,
2024-07-23T23:08:30-04:00,245,0,0,0,0,,,,
2024-07-23T23:09:30-04:00,246,0,0,0,0,,,,
2024-07-23T23:10:31-04:00,247,0,0,0,0,,,,
2024-07-23T23:11:31-04:00,248,0,0,0,0,,,,
2024-07-23T23:12:32-04:00,249,0,0,0,0,,,,
2024-07-23T23:13:32-04:00,250,0,0,0,0,,,,
2024-07-23T23:14:33-04:00,251,0,0,0,0,,,,
2024-07-23T23:15:33-04:00,252,0,0,0,0,,,,
2024-07-23T23:16:34-04:00,253,0,0,0,0,,,,
2024-07-23T23:17:34-04:00,254,0,0,0,0,,,,
2024-07-23T23:18:35-04:00,255,0,0,0,0,,,,
2024-07-23T23:19:35-04:00,256,0,0,0,0,,,,
2024-07-23T23:20:36-04:00,257,0,0,0,0,,,,
2024-07-23T23:21:36-04:00,258,0,0,0,0,,,,
2024-07-23T23:22:37-04:00,259,0,0,0,0,,,,
2024-07-23T23:23:37-04:00,260,0,0,0,0,,,,
2024-07-23T23:24:38-04:00,261,0,0,0,0,,,,
2024-07-23T23:25:38-04:00,262,17,6.569070239,0.254167394,0.010389148,,,,
2024-07-23T23:26:38-04:00,263,13,5.023406653,0.72205518,11.39768603,,,,
2024-07-23T23:27:39-04:00,264,13,5.023406653,0.651995607,3.868461724,,,,
2024-07-23T23:28:40-04:00,265,32,12.36530868,0.245089756,0.022430826,,,,
2024-07-23T23:29:41-04:00,266,50,19.32079482,0.376460135,0.044786437,,,,
2024-07-23T23:30:42-04:00,267,49,18.93437892,0.336598331,0.018368879,,,,
2024-07-23T23:31:42-04:00,268,33,12.75172458,0.351754275,0.087347652,,,,
2024-07-23T23:32:43-04:00,269,1,0.386415896,0.011810025,-0.002541104,,,,
2024-07-23T23:33:43-04:00,270,0,0,0,0,,,,
2024-07-23T23:34:44-04:00,271,10,3.864158964,0.215907815,0.153086658,,,,
2024-07-23T23:35:44-04:00,272,11,4.25057486,0.167321976,0.008824082,,,,
2024-07-23T23:36:45-04:00,273,21,8.114733824,0.255795749,0.033814891,,,,
2024-07-23T23:37:46-04:00,274,12,4.636990757,0.205172205,0.026874757,,,,
2024-07-23T23:38:46-04:00,275,0,0,0,0,,,,
2024-07-23T23:39:47-04:00,276,0,0,0,0,,,,
2024-07-23T23:40:47-04:00,277,0,0,0,0,,,,
2024-07-23T23:41:48-04:00,278,0,0,0,0,,,,
2024-07-23T23:42:48-04:00,279,0,0,0,0,,,,
2024-07-23T23:43:49-04:00,280,0,0,0,0,,,,
2024-07-23T23:44:49-04:00,281,5,1.932079482,0.10940066,0.011879393,,,,
2024-07-23T23:45:50-04:00,282,4,1.545663586,0.087097169,0.029100688,,,,
2024-07-23T23:46:50-04:00,283,2,0.772831793,0.071825692,0.022324733,,,,
2024-07-23T23:47:51-04:00,284,0,0,0,0,,,,
2024-07-23T23:48:51-04:00,285,11,4.25057486,0.124448353,0.011117652,,,,
2024-07-23T23:49:52-04:00,286,36,13.91097227,0.337460325,0.0108895,,,,
2024-07-23T23:50:52-04:00,287,52,20.09362661,0.348693837,0.020067325,,,,
2024-07-23T23:51:53-04:00,288,46,17.77513123,0.387906529,0.144211522,,,,
2024-07-23T23:52:53-04:00,289,45,17.38871534,0.317295179,0.016624861,,,,
2024-07-23T23:53:55-04:00,290,48,18.54796303,0.326123944,0.013290488,,,,
2024-07-23T23:54:55-04:00,291,52,20.09362661,0.361047205,0.035405588,,,,
2024-07-23T23:55:56-04:00,292,52,20.09362661,0.369799486,0.048111816,,,,
2024-07-23T23:56:57-04:00,293,49,18.93437892,0.342275361,0.021886515,,,,
2024-07-23T23:57:57-04:00,294,54,20.86645841,0.400970775,0.111747251,,,,
2024-07-23T23:58:58-04:00,295,27,10.4332292,0.392660728,0.123568234,,,,
2024-07-23T23:59:58-04:00,296,0,0,0,0,,,,
2024-07-24T00:00:59-04:00,297,0,0,0,0,,,,
2024-07-24T00:01:59-04:00,298,0,0,0,0,,,,
2024-07-24T00:03:00-04:00,299,0,0,0,0,,,,
2024-07-24T00:04:00-04:00,300,0,0,0,0,,,,
2024-07-24T00:05:01-04:00,301,0,0,0,0,,,,
2024-07-24T00:06:02-04:00,302,0,0,0,0,,,,
2024-07-24T00:07:02-04:00,303,0,0,0,0,,,,
2024-07-24T00:08:03-04:00,304,0,0,0,0,,,,
2024-07-24T00:09:04-04:00,305,0,0,0,0,,,,
2024-07-24T00:10:07-04:00,306,0,0,0,0,,,,
2024-07-24T00:11:08-04:00,307,0,0,0,0,,,,
2024-07-24T00:12:08-04:00,308,0,0,0,0,,,,
2024-07-24T00:13:09-04:00,309,0,0,0,0,,,,
2024-07-24T00:14:09-04:00,310,0,0,0,0,,,,
2024-07-24T00:15:10-04:00,311,0,0,0,0,,,,
2024-07-24T00:16:11-04:00,312,0,0,0,0,,,,
2024-07-24T00:17:11-04:00,313,0,0,0,0,,,,
2024-07-24T00:18:12-04:00,314,0,0,0,0,,,,
2024-07-24T00:19:12-04:00,315,0,0,0,0,,,,
2024-07-24T00:20:13-04:00,316,0,0,0,0,,,,
2024-07-24T00:21:13-04:00,317,0,0,0,0,,,,
2024-07-24T00:22:14-04:00,318,0,0,0,0,,,,
2024-07-24T00:23:15-04:00,319,0,0,0,0,,,,
2024-07-24T00:24:16-04:00,320,0,0,0,0,,,,
2024-07-24T00:25:16-04:00,321,0,0,0,0,,,,
2024-07-24T00:26:17-04:00,322,0,0,0,0,,,,
2024-07-24T00:27:18-04:00,323,0,0,0,0,,,,
2024-07-24T00:28:18-04:00,324,0,0,0,0,,,,
2024-07-24T00:29:19-04:00,325,0,0,0,0,,,,
2024-07-24T00:30:19-04:00,326,0,0,0,0,,,,
2024-07-24T00:31:20-04:00,327,0,0,0,0,,,,
2024-07-24T00:32:20-04:00,328,0,0,0,0,,,,
2024-07-24T00:33:21-04:00,329,0,0,0,0,,,,
2024-07-24T00:34:21-04:00,330,0,0,0,0,,,,
2024-07-24T00:35:21-04:00,331,0,0,0,0,,,,
2024-07-24T00:36:22-04:00,332,0,0,0,0,,,,
2024-07-24T00:37:23-04:00,333,0,0,0,0,,,,
2024-07-24T00:38:23-04:00,334,1,0.386415896,0.00016337,-0.000103276,,,,
2024-07-24T00:39:24-04:00,335,6,2.318495378,0.168819336,0.023326651,,,,
2024-07-24T00:40:24-04:00,336,0,0,0,0,,,,
2024-07-24T00:41:25-04:00,337,0,0,0,0,,,,
2024-07-24T00:42:25-04:00,338,14,5.409822549,0.215858048,0.017706026,,,,
2024-07-24T00:43:26-04:00,339,32,12.36530868,0.252428538,0.013232788,,,,
2024-07-24T00:44:27-04:00,340,19,7.341902031,0.329580399,0.352576053,,,,
2024-07-24T00:45:27-04:00,341,34,13.13814048,0.240998594,0.008972089,,,,
2024-07-24T00:46:28-04:00,342,47,18.16154713,0.329735376,0.030351999,,,,
2024-07-24T00:47:28-04:00,343,51,19.70721072,0.36004789,0.069772572,,,,
2024-07-24T00:48:29-04:00,344,46,17.77513123,0.38096273,0.325733986,,,,
2024-07-24T00:49:29-04:00,345,51,19.70721072,0.376809481,0.07911661,,,,
2024-07-24T00:50:30-04:00,346,13,5.023406653,0.279832414,0.024783886,,,,
2024-07-24T00:51:30-04:00,347,0,0,0,0,,,,
2024-07-24T00:52:31-04:00,348,0,0,0,0,,,,
2024-07-24T00:53:31-04:00,349,0,0,0,0,,,,
2024-07-24T00:54:32-04:00,350,0,0,0,0,,,,
2024-07-24T00:55:32-04:00,351,0,0,0,0,,,,
2024-07-24T00:56:33-04:00,352,0,0,0,0,,,,
2024-07-24T00:57:33-04:00,353,0,0,0,0,,,,
2024-07-24T00:58:34-04:00,354,0,0,0,0,,,,
2024-07-24T00:59:34-04:00,355,0,0,0,0,,,,
2024-07-24T01:00:35-04:00,356,0,0,0,0,,,,
2024-07-24T01:01:35-04:00,357,0,0,0,0,,,,
2024-07-24T01:02:36-04:00,358,0,0,0,0,,,,
2024-07-24T01:03:36-04:00,359,0,0,0,0,,,,
2024-07-24T01:04:37-04:00,360,0,0,0,0,,,,
2024-07-24T01:05:39-04:00,361,0,0,0,0,,,,
2024-07-24T01:06:39-04:00,362,0,0,0,0,,,,
2024-07-24T01:07:40-04:00,363,0,0,0,0,,,,
2024-07-24T01:08:41-04:00,364,0,0,0,0,,,,
2024-07-24T01:09:42-04:00,365,0,0,0,0,,,,
2024-07-24T01:10:42-04:00,366,0,0,0,0,,,,
2024-07-24T01:11:43-04:00,367,0,0,0,0,,,,
2024-07-24T01:12:43-04:00,368,0,0,0,0,,,,
2024-07-24T01:13:44-04:00,369,0,0,0,0,,,,
2024-07-24T01:14:44-04:00,370,0,0,0,0,,,,
2024-07-24T01:15:45-04:00,371,0,0,0,0,,,,
2024-07-24T01:16:45-04:00,372,0,0,0,0,,,,
2024-07-24T01:17:45-04:00,373,0,0,0,0,,,,
2024-07-24T01:18:46-04:00,374,0,0,0,0,,,,
2024-07-24T01:19:47-04:00,375,0,0,0,0,,,,
2024-07-24T01:20:47-04:00,376,0,0,0,0,,,,
2024-07-24T01:21:48-04:00,377,0,0,0,0,,,,
2024-07-24T01:22:48-04:00,378,0,0,0,0,,,,
